server,path,bytes,band,subject,date,session,has_cbin,cbin_bytes,has_ch,has_meta,n_channels,sample_rate_hz,implied_seconds,error
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-02-29\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7640390450,ap,IBL,,,False,0,False,True,385,30000.0,330.75283333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-01\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7308852320,ap,IBL,,,False,0,False,True,385,30000.0,316.4005333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-01\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7308827680,ap,IBL,,,False,0,False,True,385,30000.0,316.3994666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-05\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7983692640,ap,IBL,,,False,0,False,True,385,30000.0,345.6144,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-05\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7983664150,ap,IBL,,,False,0,False,True,385,30000.0,345.61316666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-05\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7983649520,ap,IBL,,,False,0,False,True,385,30000.0,345.6125333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-06\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7195975710,ap,IBL,,,False,0,False,True,385,30000.0,311.5141,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-06\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7195919500,ap,IBL,,,False,0,False,True,385,30000.0,311.51166666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_012\2024-03-06\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7195903330,ap,IBL,,,False,0,False,True,385,30000.0,311.51096666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-01\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,10410704150,ap,IBL,,,False,0,False,True,385,30000.0,450.6798333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-01\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,10410711080,ap,IBL,,,False,0,False,True,385,30000.0,450.68013333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-01\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,10410754970,ap,IBL,,,False,0,False,True,385,30000.0,450.6820333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-02\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6964260380,ap,IBL,,,False,0,False,True,385,30000.0,301.48313333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-02\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6964233430,ap,IBL,,,False,0,False,True,385,30000.0,301.48196666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-02\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,6964260380,ap,IBL,,,False,0,False,True,385,30000.0,301.48313333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-03\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,11457102580,ap,IBL,,,False,0,False,True,385,30000.0,495.9784666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-03\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,11457125680,ap,IBL,,,False,0,False,True,385,30000.0,495.97946666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-07\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6929582660,ap,IBL,,,False,0,False,True,385,30000.0,299.98193333333336,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-07\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6929594210,ap,IBL,,,False,0,False,True,385,30000.0,299.98243333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-07\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,6929626550,ap,IBL,,,False,0,False,True,385,30000.0,299.98383333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-09\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7017986360,ap,IBL,,,False,0,False,True,385,30000.0,303.80893333333336,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_014\2024-05-09\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7018002530,ap,IBL,,,False,0,False,True,385,30000.0,303.80963333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_016\2024-05-28\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7027544370,ap,IBL,,,False,0,False,True,385,30000.0,304.2227,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_016\2024-05-28\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7027569780,ap,IBL,,,False,0,False,True,385,30000.0,304.2238,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_016\2024-05-29\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7006389390,ap,IBL,,,False,0,False,True,385,30000.0,303.3069,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_016\2024-05-29\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7006424040,ap,IBL,,,False,0,False,True,385,30000.0,303.3084,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_016\2024-06-04\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7195776280,ap,IBL,,,False,0,False,True,385,30000.0,311.5054666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_016\2024-06-04\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7195810930,ap,IBL,,,False,0,False,True,385,30000.0,311.50696666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-09\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7074844700,ap,IBL,,,False,0,False,True,385,30000.0,306.2703333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-09\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7074855480,ap,IBL,,,False,0,False,True,385,30000.0,306.2708,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-10\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6755232330,ap,IBL,,,False,0,False,True,385,30000.0,292.4343,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-10\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6755263130,ap,IBL,,,False,0,False,True,385,30000.0,292.4356333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-11\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6878388440,ap,IBL,,,False,0,False,True,385,30000.0,297.76573333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-11\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6878409230,ap,IBL,,,False,0,False,True,385,30000.0,297.76663333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-12\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,10366767950,ap,IBL,,,False,0,False,True,385,30000.0,448.7778333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_019\2024-07-12\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,10366824160,ap,IBL,,,False,0,False,True,385,30000.0,448.78026666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_020\2024-08-08\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7106346940,ap,IBL,,,False,0,False,True,385,30000.0,307.6340666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_020\2024-08-08\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7106339240,ap,IBL,,,False,0,False,True,385,30000.0,307.63373333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_021\2024-08-28\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7088303530,ap,IBL,,,False,0,False,True,385,30000.0,306.85296666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_021\2024-08-28\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7088338180,ap,IBL,,,False,0,False,True,385,30000.0,306.85446666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_021\2024-09-06\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7028375200,ap,IBL,,,False,0,False,True,385,30000.0,304.25866666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_021\2024-09-06\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7028335160,ap,IBL,,,False,0,False,True,385,30000.0,304.25693333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-05\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6987760780,ap,IBL,,,False,0,False,True,385,30000.0,302.5004666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-05\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6987759240,ap,IBL,,,False,0,False,True,385,30000.0,302.5004,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-05\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,6987725360,ap,IBL,,,False,0,False,True,385,30000.0,302.49893333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-06\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6911680160,ap,IBL,,,False,0,False,True,385,30000.0,299.2069333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-06\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6911684010,ap,IBL,,,False,0,False,True,385,30000.0,299.2071,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-06\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,6911610090,ap,IBL,,,False,0,False,True,385,30000.0,299.2039,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-07\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7012965960,ap,IBL,,,False,0,False,True,385,30000.0,303.5916,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-07\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7012967500,ap,IBL,,,False,0,False,True,385,30000.0,303.59166666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-07\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7012930540,ap,IBL,,,False,0,False,True,385,30000.0,303.59006666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-13\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7050527330,ap,IBL,,,False,0,False,True,385,30000.0,305.2176333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-13\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7050529640,ap,IBL,,,False,0,False,True,385,30000.0,305.21773333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-13\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7050490370,ap,IBL,,,False,0,False,True,385,30000.0,305.2160333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-14\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7010379530,ap,IBL,,,False,0,False,True,385,30000.0,303.4796333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-14\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7010345650,ap,IBL,,,False,0,False,True,385,30000.0,303.47816666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-15\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7010379530,ap,IBL,,,False,0,False,True,385,30000.0,303.4796333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_023\2024-11-15\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7010345650,ap,IBL,,,False,0,False,True,385,30000.0,303.47816666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-13\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6947291890,ap,IBL,,,False,0,False,True,385,30000.0,300.74856666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-13\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6947287270,ap,IBL,,,False,0,False,True,385,30000.0,300.74836666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-13\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,6947255700,ap,IBL,,,False,0,False,True,385,30000.0,300.747,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-14\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,8239184030,ap,IBL,,,False,0,False,True,385,30000.0,356.67463333333336,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-14\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,8239174020,ap,IBL,,,False,0,False,True,385,30000.0,356.6742,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-14\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,8239131670,ap,IBL,,,False,0,False,True,385,30000.0,356.6723666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-18\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7406060970,ap,IBL,,,False,0,False,True,385,30000.0,320.6087,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-18\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7406061740,ap,IBL,,,False,0,False,True,385,30000.0,320.6087333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_024\2025-02-18\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7406026320,ap,IBL,,,False,0,False,True,385,30000.0,320.6072,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_027\2024-12-03\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7479644480,ap,IBL,,,False,0,False,True,385,30000.0,323.7941333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_027\2024-12-03\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7479602900,ap,IBL,,,False,0,False,True,385,30000.0,323.7923333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_027\2024-12-10\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7596820770,ap,IBL,,,False,0,False,True,385,30000.0,328.8667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_027\2024-12-10\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7596816920,ap,IBL,,,False,0,False,True,385,30000.0,328.86653333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_027\2024-12-10\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7596779190,ap,IBL,,,False,0,False,True,385,30000.0,328.8649,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-23\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7799718850,ap,IBL,,,False,0,False,True,385,30000.0,337.6501666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-23\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7799748110,ap,IBL,,,False,0,False,True,385,30000.0,337.65143333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-23\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7799711920,ap,IBL,,,False,0,False,True,385,30000.0,337.64986666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-24\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7034672260,ap,IBL,,,False,0,False,True,385,30000.0,304.5312666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-24\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7034692280,ap,IBL,,,False,0,False,True,385,30000.0,304.5321333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-24\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7034626060,ap,IBL,,,False,0,False,True,385,30000.0,304.5292666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-25\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7044070880,ap,IBL,,,False,0,False,True,385,30000.0,304.9381333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-25\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7044097060,ap,IBL,,,False,0,False,True,385,30000.0,304.93926666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-25\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7044062410,ap,IBL,,,False,0,False,True,385,30000.0,304.9377666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-29\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7415132340,ap,IBL,,,False,0,False,True,385,30000.0,321.0014,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-29\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7415143890,ap,IBL,,,False,0,False,True,385,30000.0,321.0019,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-29\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7415067660,ap,IBL,,,False,0,False,True,385,30000.0,320.9986,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-30\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7106389290,ap,IBL,,,False,0,False,True,385,30000.0,307.6359,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-30\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7106396220,ap,IBL,,,False,0,False,True,385,30000.0,307.6362,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-30\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7106355410,ap,IBL,,,False,0,False,True,385,30000.0,307.63443333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-31\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6959423240,ap,IBL,,,False,0,False,True,385,30000.0,301.2737333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-31\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6959427090,ap,IBL,,,False,0,False,True,385,30000.0,301.2739,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-10-31\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,6959389360,ap,IBL,,,False,0,False,True,385,30000.0,301.27226666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-11-01\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,6951605430,ap,IBL,,,False,0,False,True,385,30000.0,300.9353,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-11-01\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,6951623910,ap,IBL,,,False,0,False,True,385,30000.0,300.9361,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_028\2024-11-01\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,6951588490,ap,IBL,,,False,0,False,True,385,30000.0,300.9345666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_030\2024-10-01\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7165970350,ap,IBL,,,False,0,False,True,385,30000.0,310.2151666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_030\2024-10-01\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7165997300,ap,IBL,,,False,0,False,True,385,30000.0,310.21633333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_030\2024-10-01\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7165959570,ap,IBL,,,False,0,False,True,385,30000.0,310.2147,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_030\2024-10-02\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7165970350,ap,IBL,,,False,0,False,True,385,30000.0,310.2151666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_030\2024-10-02\002\raw_ephys_data\probe01\_spikeglx_ephysData_g0_t0.imec1.ap.bin,7165997300,ap,IBL,,,False,0,False,True,385,30000.0,310.21633333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_030\2024-10-02\002\raw_ephys_data\probe02\_spikeglx_ephysData_g0_t0.imec2.ap.bin,7165959570,ap,IBL,,,False,0,False,True,385,30000.0,310.2147,
Y,\\sahale.biostr.washington.edu\data\Subjects\IBL\quarterDensityRecordings\Subjects\KM_030\2024-10-03\002\raw_ephys_data\probe00\_spikeglx_ephysData_g0_t0.imec0.ap.bin,7307176030,ap,IBL,,,False,0,False,True,385,30000.0,316.32796666666667,
